test_name,accuracy,f1_score,precision,recall,auc,confusion_matrix,run_i
p16,0.8462732919254659,0.8190127970749542,0.9572649572649573,0.7156549520766773,0.9390944277675356,"[[321  10]
 [ 89 224]]",3
p17,0.6253776435045317,0.4232558139534883,0.29449838187702265,0.7520661157024794,0.7035181252959777,"[[323 218]
 [ 30  91]]",3
p18,0.7580893682588598,0.7438825448613376,0.7192429022082019,0.7702702702702703,0.854500038281908,"[[264  89]
 [ 68 228]]",3
p19,0.7753846153846153,0.683982683982684,0.7452830188679245,0.632,0.8571599999999999,"[[346  54]
 [ 92 158]]",3
p20,0.5924895688456189,0.5796269727403156,0.7769230769230769,0.4622425629290618,0.6816462989110149,"[[224  58]
 [235 202]]",3
p21,0.49632892804698975,0.6159014557670773,0.766016713091922,0.5149812734082397,0.4370939386990751,"[[ 63  84]
 [259 275]]",3
p22,0.5832167832167832,0.6510538641686182,0.6847290640394089,0.6205357142857143,0.5993930577849117,"[[139 128]
 [170 278]]",3
p23,0.6046511627906976,0.6992715920915712,0.7073684210526315,0.691358024691358,0.5372134038800706,"[[106 139]
 [150 336]]",3
p24,0.7341430499325237,0.6945736434108526,0.6363636363636364,0.764505119453925,0.8032209897610921,"[[320 128]
 [ 69 224]]",3
p25,0.6937931034482758,0.6725663716814159,0.5547445255474452,0.8539325842696629,0.7731383805178025,"[[275 183]
 [ 39 228]]",3
p26,0.6416430594900849,0.6273932253313697,0.5311720698254364,0.7661870503597122,0.7377378471054932,"[[240 188]
 [ 65 213]]",3
p27,0.6554054054054054,0.6776232616940582,0.6276346604215457,0.7362637362637363,0.7102744330137947,"[[217 159]
 [ 96 268]]",3
p28,0.35236768802228413,0.5201238390092878,1.0,0.3514644351464435,0.4686192468619247,"[[  1   0]
 [465 252]]",3
p29,0.404227212681638,0.5277486910994764,0.391304347826087,0.8102893890675241,0.3875751589693308,"[[ 54 392]
 [ 59 252]]",3
p30,0.578875171467764,0.5557163531114329,0.5871559633027523,0.5274725274725275,0.5991946409754629,"[[230 135]
 [172 192]]",3
p31,0.3858064516129032,0.3141210374639769,0.19963369963369965,0.7364864864864865,0.5228889176257597,"[[190 437]
 [ 39 109]]",3
p2,0.6905829596412556,0.6243194192377495,0.5850340136054422,0.669260700389105,0.8105473914850214,"[[290 122]
 [ 85 172]]",4
p3,0.7752442996742671,0.7970588235294118,0.6930946291560103,0.9377162629757786,0.8539366515837103,"[[205 120]
 [ 18 271]]",4
p4,0.4505672609400324,0.2893081761006289,0.17164179104477612,0.92,0.7828536285362854,"[[209 333]
 [  6  69]]",4
p5,0.4928909952606635,0.49921996879875186,0.9815950920245399,0.33472803347280333,0.8907274935888785,"[[152   3]
 [318 160]]",4
p6,0.701095461658842,0.6863711001642037,0.6966666666666667,0.6763754045307443,0.775924291458272,"[[239  91]
 [100 209]]",4
p7,0.553623188405797,0.16756756756756755,0.09144542772861357,1.0,0.809437564246904,"[[351 308]
 [  0  31]]",4
